x0000,y0000
1095,2725,
1096,2741,
1097,2726,
1098,2738,
1099,2741,
1100,2744,
1101,2774,
1102,2773,
1103,2785,
1104,2762,
1105,2770,
1106,2822,
1107,2802,
1108,2794,
1109,2810,
1110,2813,
1111,2829,
1112,2840,
1113,2839,
1114,2852,
1115,2835,
1116,2874,
1117,2881,
1118,2878,
1119,2907,
1120,2885,
1121,2917,
1122,2911,
1123,2915,
1124,2916,
1125,2931,
1126,2955,
1127,2943,
1128,2952,
1129,2943,
1130,2981,
1131,2970,
1132,3000,
1133,3004,
1134,3019,
1135,3005,
1136,3033,
1137,3009,
1138,3051,
1139,3058,
1140,3073,
1141,3093,
1142,3082,
1143,3086,
1144,3080,
1145,3089,
1146,3057,
1147,3121,
1148,3126,
1149,3122,
1150,3142,
1151,3147,
1152,3146,
1153,3145,
1154,3170,
1155,3154,
1156,3206,
1157,3198,
1158,3201,
1159,3192,
1160,3189,
1161,3202,
1162,3181,
1163,3225,
1164,3228,
1165,3209,
1166,3177,
1167,3147,
1168,3227,
1169,3265,
1170,3265,
1171,3270,
1172,3282,
1173,3279,
1174,3276,
1175,3294,
1176,3290,
1177,3308,
1178,3285,
1179,3303,
1180,3316,
1181,3325,
1182,3318,
1183,3335,
1184,3292,
1185,3343,
1186,3340,
1187,3345,
1188,3347,
1189,3335,
1190,3333,
1191,3375,
1192,3343,
1193,3355,
1194,3344,
1195,3355,
1196,3366,
1197,3356,
1198,3353,
1199,3378,
1200,3360,
1201,3394,
1202,3426,
1203,3361,
1204,3366,
1205,3371,
1206,3395,
1207,3395,
1208,3409,
1209,3407,
1210,3385,
1211,3413,
1212,3427,
1213,3427,
1214,3391,
1215,3403,
1216,3447,
1217,3410,
1218,3417,
1219,3416,
1220,3414,
1221,3426,
1222,3371,
1223,3428,
1224,3422,
1225,3418,
1226,3425,
1227,3401,
1228,3412,
1229,3435,
1230,3429,
1231,3435,
1232,3437,
1233,3456,
1234,3445,
1235,3454,
1236,3494,
1237,3453,
1238,3467,
1239,3506,
1240,3501,
1241,3488,
1242,3532,
1243,3512,
1244,3527,
1245,3556,
1246,3587,
1247,3549,
1248,3571,
1249,3598,
1250,3601,
1251,3586,
1252,3620,
1253,3657,
1254,3668,
1255,3664,
1256,3644,
1257,3672,
1258,3669,
1259,3673,
1260,3693,
1261,3699,
1262,3721,
1263,3721,
1264,3737,
1265,3716,
1266,3750,
1267,3768,
1268,3736,
1269,3756,
1270,3755,
1271,3751,
1272,3748,
1273,3768,
1274,3789,
1275,3819,
