x0000,y0000
893,786,
894,793,
895,790,
896,764,
897,784,
898,784,
899,793,
900,790,
901,801,
902,818,
903,815,
904,815,
905,820,
906,803,
907,811,
908,810,
909,793,
910,820,
911,801,
912,839,
913,820,
914,816,
915,813,
916,797,
917,827,
918,810,
919,823,
920,814,
921,805,
922,781,
923,809,
924,807,
925,777,
926,771,
927,774,
928,780,
929,785,
930,785,
931,718,
932,756,
933,731,
934,695,
935,704,
936,718,
937,703,
938,704,
939,712,
940,732,
941,732,
942,751,
943,749,
944,765,
945,740,
946,778,
947,774,
948,772,
949,801,
950,757,
951,755,
952,767,
953,766,
954,793,
955,785,
956,775,
957,773,
958,784,
959,781,
960,783,
961,731,
962,728,
963,717,
964,718,
965,733,
966,735,
967,721,
968,751,
969,759,
970,758,
971,765,
972,752,
973,745,
974,769,
975,778,
976,773,
977,782,
978,750,
979,719,
980,722,
981,749,
982,734,
983,740,
984,723,
985,745,
986,730,
987,747,
988,776,
989,763,
990,725,
991,749,
992,735,
993,727,
994,733,
995,757,
996,738,
997,751,
998,749,
999,728,
1000,727,
1001,723,
1002,723,
1003,702,
1004,703,
1005,708,
1006,708,
1007,711,
1008,716,
1009,716,
1010,715,
1011,708,
1012,731,
1013,736,
1014,714,
1015,716,
1016,730,
1017,722,
1018,722,
1019,704,
1020,707,
1021,713,
1022,700,
1023,722,
1024,703,
1025,689,
1026,695,
1027,693,
1028,696,
1029,713,
1030,696,
1031,699,
1032,699,
1033,693,
1034,697,
1035,691,
1036,699,
1037,697,
1038,696,
1039,693,
1040,696,
1041,688,
1042,693,
1043,686,
1044,673,
1045,688,
1046,671,
1047,681,
1048,690,
1049,676,
1050,663,
1051,663,
1052,665,
1053,631,
1054,649,
1055,637,
1056,627,
1057,625,
1058,632,
1059,610,
1060,623,
1061,613,
1062,626,
1063,627,
1064,621,
1065,633,
1066,616,
1067,607,
1068,627,
1069,621,
1070,603,
1071,615,
1072,630,
1073,615,
1074,617,
1075,608,
1076,607,
1077,585,
1078,589,
1079,583,
1080,593,
1081,604,
1082,589,
1083,602,
1084,590,
1085,590,
1086,597,
1087,586,
1088,575,
1089,568,
1090,574,
1091,536,
1092,552,
1093,576,
1094,556,
1095,575,
1096,571,
1097,578,
1098,575,
1099,559,
1100,568,
1101,566,
1102,578,
1103,571,
1104,573,
1105,547,
1106,565,
1107,553,
1108,546,
1109,555,
1110,534,
1111,552,
1112,560,
1113,545,
1114,545,
1115,545,
1116,527,
1117,551,
1118,563,
1119,546,
1120,562,
1121,554,
1122,569,
1123,550,
1124,560,
1125,567,
1126,579,
1127,560,
1128,580,
1129,549,
1130,575,
1131,573,
1132,569,
1133,548,
1134,553,
1135,558,
1136,547,
1137,554,
1138,552,
1139,547,
1140,542,
1141,563,
1142,551,
1143,545,
1144,546,
1145,520,
1146,508,
1147,506,
1148,494,
1149,498,
1150,518,
1151,521,
1152,525,
1153,524,
1154,506,
1155,521,
1156,521,
1157,521,
1158,523,
1159,515,
1160,522,
1161,514,
1162,499,
1163,512,
1164,497,
1165,493,
1166,515,
1167,515,
1168,526,
1169,525,
1170,518,
1171,508,
1172,512,
1173,505,
1174,505,
1175,503,
1176,503,
1177,503,
1178,490,
1179,503,
1180,512,
1181,503,
1182,492,
1183,506,
1184,496,
1185,480,
1186,494,
1187,491,
1188,496,
1189,501,
1190,503,
1191,496,
1192,495,
1193,493,
1194,489,
1195,488,
1196,486,
1197,495,
1198,478,
1199,496,
1200,502,
1201,488,
1202,476,
1203,494,
1204,474,
1205,485,
1206,476,
1207,476,
1208,471,
1209,468,
1210,474,
1211,463,
1212,473,
1213,479,
1214,460,
1215,471,
1216,463,
1217,454,
1218,453,
1219,450,
1220,456,
1221,444,
1222,438,
1223,458,
1224,448,
1225,451,
1226,443,
1227,442,
1228,436,
